index,begin_time,end_time,low_freq,high_freq,species,selected,file,period,group,exists,class
3190,10.955762499,12.194851017,371.0,1537.1,biof_bovino,False,wavs/selected/day/LEEC08__0__20161103_063100_ma.Table.1.selections.wav,day,,True,other
3191,14.252096241,14.797295189,2332.2,3869.4,syna_rufi,False,wavs/selected/day/LEEC08__0__20161103_063100_ma.Table.1.selections.wav,day,,True,other
3192,18.269734005,20.549656877,2650.2,4028.4,cono_line,False,wavs/selected/day/LEEC08__0__20161103_063100_ma.Table.1.selections.wav,day,,True,other
3193,25.163216359,28.236155883,954.1,2385.2,NI,False,wavs/selected/day/LEEC08__0__20161103_063100_ma.Table.1.selections.wav,day,,True,other
3194,1.403940356,2.23522083,72.7,1380.4,biof_cachorro,False,wavs/selected/day/LEEC08__0__20161103_081400_ma.Table.1.selections.wav,day,,True,other
3195,10.959716112,11.827942385,5049.3,6248.1,biof_inseto,False,wavs/selected/day/LEEC08__0__20161103_081400_ma.Table.1.selections.wav,day,,True,other
3196,13.385359115,14.133511541,145.3,835.5,lept_rufa,False,wavs/selected/day/LEEC08__0__20161103_081400_ma.Table.1.selections.wav,day,,True,other
3197,9.038605803,10.565162857,346.7,1594.8,biof_bovino,False,wavs/selected/day/LEEC08__0__20161105_055900_ma.Table.1.selections.wav,day,,True,other
3198,32.132546574,34.015961121,173.3,1629.5,biof_ave_gallus_gallus,False,wavs/selected/day/LEEC08__0__20161105_055900_ma.Table.1.selections.wav,day,,True,other
3199,34.531421944,39.527426846,901.4,2288.2,biof_ave_numida_meleagris,False,wavs/selected/day/LEEC08__0__20161105_055900_ma.Table.1.selections.wav,day,,True,other
3200,47.819104864,49.884324565,0.0,5477.8,lept_amau,False,wavs/selected/day/LEEC08__0__20161105_055900_ma.Table.1.selections.wav,day,,True,other
3201,1.585365255,2.560974642,3535.8,5452.8,tolm_sulp,False,wavs/selected/day/LEEC08__0__20161106_055900_ma.Table.1.selections.wav,day,,True,other
3202,28.910833466,29.991498082,1352.5,2479.6,biof_ave_gallus_gallus,False,wavs/selected/day/LEEC08__0__20161106_055900_ma.Table.1.selections.wav,day,,True,other
3203,31.829551575,32.448393706,737.7,1536.9,ni,False,wavs/selected/day/LEEC08__0__20161106_055900_ma.Table.1.selections.wav,day,,True,other
3204,38.250402598,39.755943901,852.0,9866.6,lept_amau,False,wavs/selected/day/LEEC08__0__20161106_055900_ma.Table.1.selections.wav,day,,True,other
3205,9.872196375,10.897442293,5378.7,7118.1,xeno_ruti,False,wavs/selected/day/LEEC08__0__20161107_054600_ma.Table.1.selections.wav,day,,True,other
3206,15.597747109,18.878119701,1136.2,11930.5,cono_line,False,wavs/selected/day/LEEC08__0__20161107_054600_ma.Table.1.selections.wav,day,,True,other
3207,23.992970592,27.105118949,2903.7,6438.7,myio_simi,False,wavs/selected/day/LEEC08__0__20161107_054600_ma.Table.1.selections.wav,day,,True,other
3208,30.525678404,34.254648957,3219.3,5302.4,tolm_sulp,False,wavs/selected/day/LEEC08__0__20161107_054600_ma.Table.1.selections.wav,day,,True,other
3209,6.463085707,7.78147589,656.8,2627.2,tham_caer,False,wavs/selected/day/LEEC08__0__20161108_050100_ma.Table.1.selections.wav,day,,True,other
3210,21.446997041,25.848239455,1032.1,3143.3,turd_rufi,False,wavs/selected/day/LEEC08__0__20161108_050100_ma.Table.1.selections.wav,day,,True,other
3211,51.637436277,57.049774921,140.7,1079.0,lept_verr,False,wavs/selected/day/LEEC08__0__20161108_050100_ma.Table.1.selections.wav,day,,True,other
3212,3.278939647,4.540020328,1239.0,3696.8,chir_caud,False,wavs/selected/day/LEEC08__0__20161111_081400_ma.Table.1.selections.wav,day,,True,other
3213,36.834181403,39.986422592,4711.0,5692.4,ruido_ni,False,wavs/selected/day/LEEC08__0__20161111_081400_ma.Table.1.selections.wav,day,,True,other
3214,43.147895196,52.277499392,2093.8,3565.9,furn_rufu,False,wavs/selected/day/LEEC08__0__20161111_081400_ma.Table.1.selections.wav,day,,True,other
3215,53.51376334,59.388145356,3843.0,8169.0,biof_inseto,False,wavs/selected/day/LEEC08__0__20161111_081400_ma.Table.1.selections.wav,day,,True,other
3216,55.979895413,56.3862992,2478.0,4809.0,syna_rufi,False,wavs/selected/day/LEEC08__0__20161111_081400_ma.Table.1.selections.wav,day,,True,other
3217,23.030008884,24.046191407,1186.4,2045.5,tham_caer,False,wavs/selected/day/LEEC08__0__20161112_050100_ma.Table.1.selections.wav,day,,True,other
3218,37.199087393,39.33334181,2620.8,3775.8,ni,False,wavs/selected/day/LEEC08__0__20161112_050100_ma.Table.1.selections.wav,day,,True,other
3219,45.323031093,48.254936151,1066.1,3553.7,turd_leuc,False,wavs/selected/day/LEEC08__0__20161112_050100_ma.Table.1.selections.wav,day,,True,other
3220,49.545659985,51.162519392,2887.4,7596.0,myio_flav,False,wavs/selected/day/LEEC08__0__20161112_050100_ma.Table.1.selections.wav,day,,True,other
3221,2.347104473,4.393832671,3268.1,4213.1,biof_inseto,False,wavs/selected/day/LEEC08__0__20161113_081400_ma.Table.1.selections.wav,day,,True,other
3222,31.138133066,33.507291049,2165.6,4725.0,cono_line,False,wavs/selected/day/LEEC08__0__20161113_081400_ma.Table.1.selections.wav,day,,True,other
3223,35.568226779,36.549534819,2677.5,5040.0,brot_chir,False,wavs/selected/day/LEEC08__0__20161113_081400_ma.Table.1.selections.wav,day,,True,other
3224,37.646920153,40.408601352,4921.9,6536.2,myio_simi,False,wavs/selected/day/LEEC08__0__20161113_081400_ma.Table.1.selections.wav,day,,True,other
3225,0.31403929,2.807880712,437.4,6997.7,geof_chuva,False,wavs/selected/day/LEEC08__0__20161114_054600_ma.Table.1.selections.wav,day,,True,other
3226,20.997820717,23.547080837,1348.5,2624.1,turd_leuc,False,wavs/selected/day/LEEC08__0__20161114_054600_ma.Table.1.selections.wav,day,,True,other
3227,0.036897294,0.5325327,2246.8,4075.6,syna_rufi,False,wavs/selected/day/LEEC08__0__20161114_072900_ma.Table.1.selections.wav,day,,True,other
3228,23.344481521,27.765549352,1463.0,2508.1,NI,False,wavs/selected/day/LEEC08__0__20161114_072900_ma.Table.1.selections.wav,day,,True,other
3229,29.420971611,31.591854693,2821.6,4598.1,cono_line,False,wavs/selected/day/LEEC08__0__20161114_072900_ma.Table.1.selections.wav,day,,True,other
3230,51.867485955,55.436060885,1410.8,2717.1,turd_rufi,False,wavs/selected/day/LEEC08__0__20161114_072900_ma.Table.1.selections.wav,day,,True,other
3231,2.09768292,3.029477485,1190.5,1915.1,tham_caer,False,wavs/selected/day/LEEC08__0__20161115_050100_ma.Table.1.selections.wav,day,,True,other
3232,16.358884678,22.465112892,362.3,724.6,pata_pica,False,wavs/selected/day/LEEC08__0__20161115_050100_ma.Table.1.selections.wav,day,,True,other
3233,19.650058184,21.275742319,1087.0,1449.3,cari_cris,False,wavs/selected/day/LEEC08__0__20161115_050100_ma.Table.1.selections.wav,day,,True,other
3234,27.600738135,29.256160395,4658.5,7453.5,tang_saya,False,wavs/selected/day/LEEC08__0__20161115_050100_ma.Table.1.selections.wav,day,,True,other
3235,47.409729197,48.341523762,1863.4,2536.3,NI,False,wavs/selected/day/LEEC08__0__20161115_050100_ma.Table.1.selections.wav,day,,True,other
3236,58.225625243,58.661784401,414.1,879.9,pata_caye,False,wavs/selected/day/LEEC08__0__20161115_050100_ma.Table.1.selections.wav,day,,True,other
3237,0.0,2.909481659,1468.5,2608.3,turd_amau,False,wavs/selected/day/LEEC08__0__20161115_051400_ma.Table.1.selections.wav,day,,True,other
3238,2.578887203,2.89100876,5041.3,8836.2,phae_pret,False,wavs/selected/day/LEEC08__0__20161115_051400_ma.Table.1.selections.wav,day,,True,other
3239,18.099408361,20.621709036,3930.0,8458.0,tang_saya,False,wavs/selected/day/LEEC08__0__20161115_051400_ma.Table.1.selections.wav,day,,True,other
3240,21.904792249,23.622771896,6334.4,7803.0,picumnus_sp,False,wavs/selected/day/LEEC08__0__20161115_051400_ma.Table.1.selections.wav,day,,True,other
3241,22.577544272,23.362642498,982.5,3716.4,chir_caud,False,wavs/selected/day/LEEC08__0__20161115_051400_ma.Table.1.selections.wav,day,,True,other
3242,26.637223677,28.272075276,569.9,1950.7,ni,False,wavs/selected/day/LEEC08__0__20161115_051400_ma.Table.1.selections.wav,day,,True,other
3243,37.842987982,43.297193715,128.2,897.1,lept_verr,False,wavs/selected/day/LEEC08__0__20161115_051400_ma.Table.1.selections.wav,day,,True,other
3244,1.773398345,2.447659173,2778.0,4362.3,brot_chir,False,wavs/selected/day/LEEC08__0__20161115_064400_ma.Table.1.selections.wav,day,,True,other
3245,3.451076144,3.968317328,1853.2,2460.9,ni,False,wavs/selected/day/LEEC08__0__20161115_064400_ma.Table.1.selections.wav,day,,True,other
3246,26.866914976,27.363590911,1193.7,4601.0,syna_rufi,False,wavs/selected/day/LEEC08__0__20161115_064400_ma.Table.1.selections.wav,day,,True,other
3247,38.548990628,40.07300483,1606.0,6315.5,vane_chil,False,wavs/selected/day/LEEC08__0__20161115_064400_ma.Table.1.selections.wav,day,,True,other
3248,45.067485586,47.053322274,0.0,1671.1,biof_bovino,False,wavs/selected/day/LEEC08__0__20161115_064400_ma.Table.1.selections.wav,day,,True,other
3249,55.515827904,59.875432168,933.2,2430.7,aram_sara,False,wavs/selected/day/LEEC08__0__20161115_064400_ma.Table.1.selections.wav,day,,True,other
3250,6.337250233,9.0065842,3262.5,5512.5,tolm_sulp,False,wavs/selected/day/LEEC08__0__20161115_071600_ma.Table.1.selections.wav,day,,True,other
3251,27.226614323,29.757401544,1350.0,2775.0,turd_leuc,False,wavs/selected/day/LEEC08__0__20161115_071600_ma.Table.1.selections.wav,day,,True,other
3252,44.17567466,45.708925312,1237.5,10537.5,lept_amau,False,wavs/selected/day/LEEC08__0__20161115_071600_ma.Table.1.selections.wav,day,,True,other
3253,0.046182249,7.647780361,192.7,1002.3,pata_pica,False,wavs/selected/day/LEEC08__0__20161116_054600_ma.Table.1.selections.wav,day,,True,other
3254,20.931190105,22.593751053,6401.6,7757.5,NI,False,wavs/selected/day/LEEC08__0__20161116_054600_ma.Table.1.selections.wav,day,,True,other
3255,23.582051172,25.087592475,3854.9,7941.1,coer_flav,False,wavs/selected/day/LEEC08__0__20161116_054600_ma.Table.1.selections.wav,day,,True,other
3256,9.151329877,12.105316902,1559.2,2734.2,cola_camp,False,wavs/selected/day/LEEC08__0__20161119_072900_aa.Table.1.selections.wav,day,,True,other
3257,31.689871545,34.029270666,1661.7,5145.0,brot_chir,False,wavs/selected/day/LEEC08__0__20161119_072900_aa.Table.1.selections.wav,day,,True,other
3258,41.591789278,42.761488839,926.7,2109.1,biof_ave_numida_meleagris,False,wavs/selected/day/LEEC08__0__20161119_072900_aa.Table.1.selections.wav,day,,True,other
3259,49.215128753,54.706769062,1853.5,4314.1,vane_chil,False,wavs/selected/day/LEEC08__0__20161119_072900_aa.Table.1.selections.wav,day,,True,other
3260,54.648755773,57.00405045,457.8,2002.8,biof_bovino,False,wavs/selected/day/LEEC08__0__20161119_072900_aa.Table.1.selections.wav,day,,True,other
3261,2.765926919,6.711184759,1670.5,2529.5,furn_rufu,False,wavs/selected/day/LEEC08__0__20161123_050100_aa.Table.1.selections.wav,day,,True,other
3262,8.767187569,11.394055226,1670.5,2434.1,phaethornis_sp,False,wavs/selected/day/LEEC08__0__20161123_050100_aa.Table.1.selections.wav,day,,True,other
3263,9.030758463,10.22028344,429.5,1384.1,biof_cachorro,False,wavs/selected/day/LEEC08__0__20161123_050100_aa.Table.1.selections.wav,day,,True,other
3264,54.865217184,55.390590715,2577.3,3818.2,trog_musc,False,wavs/selected/day/LEEC08__0__20161123_050100_aa.Table.1.selections.wav,day,,True,other
3265,8.480629317,11.787278314,1960.0,2450.0,antro_sirene,False,wavs/selected/day/LEEC08__0__20161123_071600_aa.Table.1.selections.wav,day,,True,other
3266,16.059470616,17.348122674,832.6,2095.9,biof_ni,False,wavs/selected/day/LEEC08__0__20161123_071600_aa.Table.1.selections.wav,day,,True,other
3267,23.338597389,29.682730599,1493.0,5110.5,vane_chil,False,wavs/selected/day/LEEC08__0__20161123_071600_aa.Table.1.selections.wav,day,,True,other
3268,49.364495765,50.029520144,245.0,775.8,biof_cachorro,False,wavs/selected/day/LEEC08__0__20161123_071600_aa.Table.1.selections.wav,day,,True,other
3269,0.840516924,1.551723551,4840.2,14664.1,ters_viri,False,wavs/selected/day/LEEC08__0__20161124_071600_aa.Table.1.selections.wav,day,,True,other
3270,9.217976812,9.568961901,3718.0,5136.4,tolm_sulp,False,wavs/selected/day/LEEC08__0__20161124_071600_aa.Table.1.selections.wav,day,,True,other
3271,10.280168529,12.072039773,1320.1,6458.0,vane_chil,False,wavs/selected/day/LEEC08__0__20161124_071600_aa.Table.1.selections.wav,day,,True,other
3272,15.203427992,15.979289768,1855.3,4031.8,trog_musc,False,wavs/selected/day/LEEC08__0__20161124_071600_aa.Table.1.selections.wav,day,,True,other
3273,16.081530467,16.247786562,1891.2,14914.9,NI,False,wavs/selected/day/LEEC08__0__20161124_071600_aa.Table.1.selections.wav,day,,True,other
3274,39.110700145,39.59099553,3226.8,7170.7,brot_chir,False,wavs/selected/day/LEEC08__0__20161124_071600_aa.Table.1.selections.wav,day,,True,other
3275,1.059627689,3.989533124,5036.6,8962.8,phae_pret,False,wavs/selected/day/LEEC08__0__20161125_050100_aa.Table.1.selections.wav,day,,True,other
3276,3.381777746,9.690186577,951.8,1943.3,cari_cris,False,wavs/selected/day/LEEC08__0__20161125_050100_aa.Table.1.selections.wav,day,,True,other
3277,6.100001695,6.42243148,2339.8,4045.1,myio_fasc,False,wavs/selected/day/LEEC08__0__20161125_050100_aa.Table.1.selections.wav,day,,True,other
3278,23.642994898,28.213086629,1070.8,2101.9,biof_ave_numida_meleagris,False,wavs/selected/day/LEEC08__0__20161125_050100_aa.Table.1.selections.wav,day,,True,other
3279,31.993274906,33.072713751,1427.7,3926.2,trog_musc,False,wavs/selected/day/LEEC08__0__20161125_050100_aa.Table.1.selections.wav,day,,True,other
3280,0.11132189,1.836133106,657.5,3186.1,NI,False,wavs/selected/day/LEEC08__0__20161125_051400_aa.Table.1.selections.wav,day,,True,other
3281,6.019090865,9.08211768,4602.2,7535.4,tang_saya,False,wavs/selected/day/LEEC08__0__20161125_051400_aa.Table.1.selections.wav,day,,True,other
3282,7.694163957,10.965357643,0.0,1719.5,antro_caminhao,False,wavs/selected/day/LEEC08__0__20161125_051400_aa.Table.1.selections.wav,day,,True,other
3283,13.931108742,14.724125393,1820.6,3388.4,trog_musc,False,wavs/selected/day/LEEC08__0__20161125_051400_aa.Table.1.selections.wav,day,,True,other
3284,16.861807077,18.061244762,303.4,1365.5,biof_ave_gallus_gallus,False,wavs/selected/day/LEEC08__0__20161125_051400_aa.Table.1.selections.wav,day,,True,other
3285,25.188169219,27.051758349,6473.4,8749.2,phae_pret,False,wavs/selected/day/LEEC08__0__20161125_051400_aa.Table.1.selections.wav,day,,True,other
3286,25.48115747,25.6397608,4045.9,5107.9,tolm_sulp,False,wavs/selected/day/LEEC08__0__20161125_051400_aa.Table.1.selections.wav,day,,True,other
3287,26.489750636,28.452466848,1112.6,1820.6,cari_cris,False,wavs/selected/day/LEEC08__0__20161125_051400_aa.Table.1.selections.wav,day,,True,other
3288,34.635288587,38.471506637,1567.8,2478.1,cola_camp,False,wavs/selected/day/LEEC08__0__20161125_051400_aa.Table.1.selections.wav,day,,True,other
3289,0.092364497,2.54926012,1355.8,2711.7,turd_rufi,False,wavs/selected/day/LEEC08__0__20161126_050100_aa.Table.1.selections.wav,day,,True,other
3290,2.602587586,5.752216938,927.7,2711.7,ther_caud,False,wavs/selected/day/LEEC08__0__20161126_050100_aa.Table.1.selections.wav,day,,True,other
3291,4.752937675,5.113159214,2461.9,14557.3,eupe_macr,False,wavs/selected/day/LEEC08__0__20161126_050100_aa.Table.1.selections.wav,day,,True,other
3292,26.051576685,26.979000869,899.2,1544.3,lept_caya,False,wavs/selected/day/LEEC08__0__20161126_050100_aa.Table.1.selections.wav,day,,True,other
3293,0.064655148,2.854062961,1554.8,7102.6,vane_chil,False,wavs/selected/day/LEEC08__0__20161126_055900_aa.Table.1.selections.wav,day,,True,other
3294,46.306620884,47.839871536,1448.8,3286.3,turd_albi,False,wavs/selected/day/LEEC08__0__20161126_055900_aa.Table.1.selections.wav,day,,True,other
3295,0.148605678,3.231457909,1980.0,4860.0,furn_rufu,False,wavs/selected/day/LEEC08__0__20161127_054600_aa.Table.1.selections.wav,day,,True,other
3296,17.780176932,22.548189547,720.0,2475.0,biof_ave_gallus_gallus,False,wavs/selected/day/LEEC08__0__20161127_054600_aa.Table.1.selections.wav,day,,True,other
3297,44.113591478,45.560846866,2520.0,3600.0,elae_flav,False,wavs/selected/day/LEEC08__0__20161127_054600_aa.Table.1.selections.wav,day,,True,other
3298,4.15837745,6.439780528,1801.2,5146.3,furn_rufu,False,wavs/selected/day/LEEC08__0__20161127_055900_aa.Table.1.selections.wav,day,,True,other
3299,39.144399854,41.93978355,1175.6,4543.4,furn_rufu,False,wavs/selected/day/LEEC08__0__20161127_055900_aa.Table.1.selections.wav,day,,True,other
3300,49.878090862,51.959759572,643.1,1990.6,biof_ni,False,wavs/selected/day/LEEC08__0__20161127_055900_aa.Table.1.selections.wav,day,,True,other
3301,2.318348878,2.623151718,305.6,1998.1,biof_cachorro,False,wavs/selected/day/LEEC08__0__20161128_071600_aa.Table.1.selections.wav,day,,True,other
3302,4.572042607,5.717362371,117.5,1833.6,biof_bovino,False,wavs/selected/day/LEEC08__0__20161128_071600_aa.Table.1.selections.wav,day,,True,other
3303,7.253111074,7.668751311,2961.9,4466.4,forp_xant,False,wavs/selected/day/LEEC08__0__20161128_071600_aa.Table.1.selections.wav,day,,True,other
3304,8.30356829,8.774627226,5853.4,7146.3,ni,False,wavs/selected/day/LEEC08__0__20161128_071600_aa.Table.1.selections.wav,day,,True,other
3305,17.981392354,20.318214131,2092.2,2726.9,vane_chil,False,wavs/selected/day/LEEC08__0__20161128_071600_aa.Table.1.selections.wav,day,,True,other
3306,25.395805729,25.950954008,3725.2,6783.0,trog_musc,False,wavs/selected/day/LEEC08__0__20161128_071600_aa.Table.1.selections.wav,day,,True,other
3307,56.607874175,59.999977324,0.0,480.4,antro_veiculo,False,wavs/selected/day/LEEC08__0__20161128_071600_aa.Table.1.selections.wav,day,,True,other
3308,1.379729197,7.961767402,2307.6,3113.4,furn_rufu,False,wavs/selected/day/LEEC08__0__20161129_080100_aa.Table.1.selections.wav,day,,True,other
3309,3.929276655,4.801594971,1428.5,2527.3,turd_leuc,False,wavs/selected/day/LEEC08__0__20161129_080100_aa.Table.1.selections.wav,day,,True,other
3310,5.634262455,6.010945364,6409.9,8497.7,sica_flav,False,wavs/selected/day/LEEC08__0__20161129_080100_aa.Table.1.selections.wav,day,,True,other
3311,17.039200764,17.495185338,183.1,2124.4,biof_cachorro,False,wavs/selected/day/LEEC08__0__20161129_080100_aa.Table.1.selections.wav,day,,True,other
3312,28.136299311,30.019713858,1831.4,3552.9,trog_musc,False,wavs/selected/day/LEEC08__0__20161129_080100_aa.Table.1.selections.wav,day,,True,other
3313,5.750874155,6.504239974,2184.2,3224.3,trog_musc,False,wavs/selected/day/LEEC08__0__20161130_051400_aa.Table.1.selections.wav,day,,True,other
3314,33.104743397,35.315277312,5385.5,7875.0,phae_pret,False,wavs/selected/day/LEEC08__0__20161130_051400_aa.Table.1.selections.wav,day,,True,other
3315,41.985464533,46.721315239,1575.0,2438.7,turd_leuc,False,wavs/selected/day/LEEC08__0__20161130_051400_aa.Table.1.selections.wav,day,,True,other
3316,45.46070961,45.916694185,2756.2,4888.4,milv_chim,False,wavs/selected/day/LEEC08__0__20161130_051400_aa.Table.1.selections.wav,day,,True,other
3317,47.454813564,49.843776226,1508.1,2600.2,vane_chil,False,wavs/selected/day/LEEC08__0__20161130_051400_aa.Table.1.selections.wav,day,,True,other
3318,51.835640353,55.225786537,254.0,1168.5,pata_caye,False,wavs/selected/day/LEEC08__0__20161130_051400_aa.Table.1.selections.wav,day,,True,other
3319,56.867584228,58.364403157,1117.7,2083.1,turd_rufi,False,wavs/selected/day/LEEC08__0__20161130_051400_aa.Table.1.selections.wav,day,,True,other
3320,11.555676215,14.757480944,0.0,388.7,geof_vento,False,wavs/selected/day/LEEC08__0__20161130_081400_aa.Table.1.selections.wav,day,,True,other
3321,23.685600323,23.814465529,7314.7,9364.2,sica_flav,False,wavs/selected/day/LEEC08__0__20161130_081400_aa.Table.1.selections.wav,day,,True,other
3322,36.866076583,37.123806995,2084.9,5017.8,brot_chir,False,wavs/selected/day/LEEC08__0__20161130_081400_aa.Table.1.selections.wav,day,,True,other
3323,37.193195952,39.433467991,2720.9,3887.0,cola_mela,False,wavs/selected/day/LEEC08__0__20161130_081400_aa.Table.1.selections.wav,day,,True,other
3324,48.914217527,49.796448552,0.0,2226.2,biof_bovino,False,wavs/selected/day/LEEC08__0__20161130_081400_aa.Table.1.selections.wav,day,,True,other
3325,40.165428879,41.840676554,916.2,7635.0,vane_chil,False,wavs/selected/day/LEEC08__0__20161202_055900_aa.Table.1.selections.wav,day,,True,other
3326,19.680122481,23.549279897,1401.5,2709.5,turd_leuc,False,wavs/selected/day/LEEC08__0__20161203_050100_aa.Table.1.selections.wav,day,,True,other
3327,32.330675934,33.10170368,2861.9,4618.1,elae_flav,False,wavs/selected/day/LEEC08__0__20161203_050100_aa.Table.1.selections.wav,day,,True,other
3328,6.06921561,6.267469773,1668.9,2832.1,vane_chil,False,wavs/selected/day/LEEC08__0__20161203_072900_aa.Table.1.selections.wav,day,,True,other
3329,12.02313358,14.392270825,2528.7,3388.4,pseu_guir,False,wavs/selected/day/LEEC08__0__20161203_072900_aa.Table.1.selections.wav,day,,True,other
3330,51.189554613,51.387808776,7484.9,9103.2,vola_jaca,False,wavs/selected/day/LEEC08__0__20161203_072900_aa.Table.1.selections.wav,day,,True,other
3331,7.195775136,8.56372886,1934.9,3249.1,cola_camp,False,wavs/selected/day/LEEC08__0__20161204_051400_aa.Table.1.selections.wav,day,,True,other
3332,37.608228111,39.838587442,2756.2,4088.4,elae_flav,False,wavs/selected/day/LEEC08__0__20161204_081400_aa.Table.1.selections.wav,day,,True,other
3333,41.598305239,42.222805851,6798.7,9279.4,tang_caya,False,wavs/selected/day/LEEC08__0__20161204_081400_aa.Table.1.selections.wav,day,,True,other
3334,2.999998866,7.906539068,2244.3,4701.1,furn_rufu,False,wavs/selected/day/LEEC08__0__20161206_054600_aa.Table.1.selections.wav,day,,True,other
3335,3.045332406,8.100813557,1700.9,2598.6,turdus_sp,False,wavs/selected/day/LEEC08__0__20161206_054600_aa.Table.1.selections.wav,day,,True,other
3336,20.662395876,22.050175016,543.3,2149.8,biof_bovino,False,wavs/selected/day/LEEC08__0__20161206_054600_aa.Table.1.selections.wav,day,,True,other
3337,22.962144164,24.964511209,354.4,1724.5,biof_ave_gallus_gallus,False,wavs/selected/day/LEEC08__0__20161206_054600_aa.Table.1.selections.wav,day,,True,other
3338,43.860717529,47.589688082,3071.1,4653.9,elae_flav,False,wavs/selected/day/LEEC08__0__20161206_054600_aa.Table.1.selections.wav,day,,True,other
3339,54.924016823,56.034240134,2480.5,5504.3,psit_leuc,False,wavs/selected/day/LEEC08__0__20161206_054600_aa.Table.1.selections.wav,day,,True,other
3340,7.40104985,9.482718559,1366.3,2214.4,cola_camp,False,wavs/selected/day/LEEC08__0__20161207_051400_aa.Table.1.selections.wav,day,,True,other
3341,8.996995861,11.544561852,6501.9,7915.4,phae_pret,False,wavs/selected/day/LEEC08__0__20161207_051400_aa.Table.1.selections.wav,day,,True,other
3342,15.877393756,16.482068952,2120.2,3062.5,trog_musc,False,wavs/selected/day/LEEC08__0__20161207_051400_aa.Table.1.selections.wav,day,,True,other
3343,49.064464397,50.59102145,2497.1,3910.6,elae_flav,False,wavs/selected/day/LEEC08__0__20161207_051400_aa.Table.1.selections.wav,day,,True,other
3344,7.162844541,8.570449096,3017.4,6266.8,sica_flav,False,wavs/selected/day/LEEC08__0__20161209_072900_aa.Table.1.selections.wav,day,,True,other
3345,11.492719921,12.434427194,309.5,1818.2,biof_ave_gallus_gallus,False,wavs/selected/day/LEEC08__0__20161209_072900_aa.Table.1.selections.wav,day,,True,other
3346,26.851896967,27.47639758,2707.9,4912.9,brot_chir,False,wavs/selected/day/LEEC08__0__20161209_072900_aa.Table.1.selections.wav,day,,True,other
3347,33.235438606,35.743353765,2514.5,4758.2,furn_rufu,False,wavs/selected/day/LEEC08__0__20161209_072900_aa.Table.1.selections.wav,day,,True,other
3348,43.778456494,44.442607939,1972.9,3094.7,cola_camp,False,wavs/selected/day/LEEC08__0__20161209_072900_aa.Table.1.selections.wav,day,,True,other
3349,58.433792114,59.861222086,1237.9,2282.4,biof_ave_numida_meleagris,False,wavs/selected/day/LEEC08__0__20161209_072900_aa.Table.1.selections.wav,day,,True,other
3350,0.295566391,1.302339409,3244.9,6300.0,brot_chir,False,wavs/selected/day/LEEC08__0__20161210_054600_aa.Table.1.selections.wav,day,,True,other
3351,8.591524713,9.0164014,3882.0,5313.3,ni1,False,wavs/selected/day/LEEC08__0__20161210_054600_aa.Table.1.selections.wav,day,,True,other
3352,8.995721384,9.235869076,8747.9,10455.7,ni,False,wavs/selected/day/LEEC08__0__20161210_054600_aa.Table.1.selections.wav,day,,True,other
3353,18.519488325,18.815054715,265.7,1518.1,biof_cachorro,False,wavs/selected/day/LEEC08__0__20161210_054600_aa.Table.1.selections.wav,day,,True,other
3354,27.586893188,29.194035437,967.8,1764.8,biof_bovino,False,wavs/selected/day/LEEC08__0__20161210_054600_aa.Table.1.selections.wav,day,,True,other
3355,0.0,0.642794576,1590.7,2468.3,cola_camp,False,wavs/selected/day/LEEC08__0__20161211_051400_aa.Table.1.selections.wav,day,,True,other
3356,2.736227359,3.301251723,3126.5,4059.0,pseu_guir,False,wavs/selected/day/LEEC08__0__20161211_051400_aa.Table.1.selections.wav,day,,True,other
3357,18.855849791,21.542193697,6198.1,8447.0,phae_pret,False,wavs/selected/day/LEEC08__0__20161211_051400_aa.Table.1.selections.wav,day,,True,other
3358,23.452784412,26.089564777,1645.5,2578.0,turd_rufi,False,wavs/selected/day/LEEC08__0__20161211_051400_aa.Table.1.selections.wav,day,,True,other
3359,41.184617541,42.076761274,4991.4,5759.3,mach_rixo,False,wavs/selected/day/LEEC08__0__20161211_051400_aa.Table.1.selections.wav,day,,True,other
3360,49.873356891,50.289690633,3565.3,4991.4,tolm_sulp,False,wavs/selected/day/LEEC08__0__20161211_051400_aa.Table.1.selections.wav,day,,True,other
3361,7.917612423,10.780911833,492.3,2074.9,cari_cris,False,wavs/selected/day/LEEC08__0__20161212_050100_aa.Table.1.selections.wav,day,,True,other
3362,32.306718546,39.280238078,1019.9,6259.8,furn_rufu,False,wavs/selected/day/LEEC08__0__20161212_050100_aa.Table.1.selections.wav,day,,True,other
3363,2.035328141,2.287664494,2726.6,4623.4,brot_chir,False,wavs/selected/day/LEEC08__0__20161212_064400_aa.Table.1.selections.wav,day,,True,other
3364,14.296827007,14.493088616,6954.8,8812.1,sica_flav,False,wavs/selected/day/LEEC08__0__20161212_064400_aa.Table.1.selections.wav,day,,True,other
3365,36.767635237,40.058654339,1416.6,2710.1,turdus_sp,False,wavs/selected/day/LEEC08__0__20161213_051400_aa.Table.1.selections.wav,day,,True,other
3366,52.11681955,53.207217445,2586.9,4527.0,elae_flav,False,wavs/selected/day/LEEC08__0__20161213_051400_aa.Table.1.selections.wav,day,,True,other
3367,13.650329034,17.03056251,1738.4,2653.3,turdus_sp,False,wavs/selected/day/LEEC08__0__20161213_063100_aa.Table.1.selections.wav,day,,True,other
